time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
26:45:00	96300	31	43	0	71943	0	0	0	0	0	4	0	53352	0	30	0	18478	31	9	0	113
26:50:00	96600	1	7	0	71937	0	0	0	0	0	0	0	53352	1	0	0	18479	0	7	0	106
26:55:00	96900	2	38	0	71901	0	0	0	0	0	0	0	53352	0	0	0	18479	2	38	0	70
27:00:00	97200	0	28	0	71873	0	0	0	0	0	0	0	53352	0	0	0	18479	0	28	0	42
27:05:00	97500	4	27	0	71850	0	0	0	0	1	1	0	53352	1	0	0	18480	2	26	0	18
27:10:00	97800	2	8	0	71844	0	0	0	0	0	1	0	53351	1	0	0	18481	1	7	0	12
27:15:00	98100	0	5	0	71839	0	0	0	0	0	1	0	53350	0	0	0	18481	0	4	0	8
27:20:00	98400	0	4	0	71835	0	0	0	0	0	0	0	53350	0	0	0	18481	0	4	0	4
27:25:00	98700	32	32	0	71835	0	0	0	0	0	0	0	53350	1	31	0	18451	31	1	0	34
27:30:00	99000	119	124	0	71830	0	0	0	0	1	3	0	53348	3	109	0	18345	115	12	0	137
27:35:00	99300	6	16	0	71820	0	0	0	0	0	2	0	53346	4	0	0	18349	2	14	0	125
27:40:00	99600	18	31	0	71807	0	0	0	0	13	16	0	53343	1	4	0	18346	4	11	0	118
27:45:00	99900	7	25	0	71789	0	0	0	0	6	7	0	53342	0	0	0	18346	1	18	0	101
27:50:00	100200	1	18	0	71772	0	0	0	0	0	0	0	53342	0	0	0	18346	1	18	0	84
27:55:00	100500	2	7	0	71767	0	0	0	0	1	1	0	53342	0	0	0	18346	1	6	0	79
28:00:00	100800	2	16	0	71753	0	0	0	0	0	0	0	53342	0	0	0	18346	2	16	0	65
28:05:00	101100	3	27	0	71729	0	0	0	0	0	3	0	53339	1	1	0	18346	2	23	0	44
28:10:00	101400	1	35	0	71695	0	0	0	0	0	0	0	53339	1	0	0	18347	0	35	0	9
28:15:00	101700	5	6	0	71694	0	0	0	0	3	3	0	53339	2	0	0	18349	0	3	0	6
28:20:00	102000	0	1	0	71693	0	0	0	0	0	0	0	53339	0	0	0	18349	0	1	0	5
28:25:00	102300	0	0	0	71693	0	0	0	0	0	0	0	53339	0	0	0	18349	0	0	0	5
28:30:00	102600	1	3	0	71691	0	0	0	0	0	0	0	53339	1	0	0	18350	0	3	0	2
28:35:00	102900	2	2	0	71691	0	0	0	0	2	2	0	53339	0	0	0	18350	0	0	0	2
28:40:00	103200	10	10	0	71691	0	0	0	0	1	1	0	53339	0	9	0	18341	9	0	0	11
28:45:00	103500	22	23	0	71690	0	0	0	0	20	21	0	53338	1	0	0	18342	1	2	0	10
28:50:00	103800	0	0	0	71690	0	0	0	0	0	0	0	53338	0	0	0	18342	0	0	0	10
28:55:00	104100	6	6	0	71690	0	0	0	0	0	0	0	53338	0	0	0	18342	6	6	0	10
29:00:00	104400	2	2	0	71690	0	0	0	0	0	0	0	53338	0	0	0	18342	2	2	0	10
29:05:00	104700	1	1	0	71690	0	0	0	0	0	0	0	53338	0	0	0	18342	1	1	0	10
29:10:00	105000	6	6	0	71690	0	0	0	0	1	1	0	53338	5	0	0	18347	0	5	0	5
29:15:00	105300	2	2	0	71690	0	0	0	0	2	2	0	53338	0	0	0	18347	0	0	0	5
29:20:00	105600	1	3	0	71688	0	0	0	0	0	1	0	53337	1	0	0	18348	0	2	0	3
29:25:00	105900	3	4	0	71687	0	0	0	0	1	2	0	53336	1	1	0	18348	1	1	0	3
29:30:00	106200	1	6	0	71682	0	0	0	0	0	4	0	53332	1	0	0	18349	0	2	0	1
29:35:00	106500	0	0	0	71682	0	0	0	0	0	0	0	53332	0	0	0	18349	0	0	0	1
29:40:00	106800	27	28	0	71681	0	0	0	0	0	1	0	53331	1	26	0	18324	26	1	0	26
29:45:00	107100	72	76	0	71677	0	0	0	0	2	6	0	53327	0	70	0	18254	70	0	0	96
29:50:00	107400	0	6	0	71671	0	0	0	0	0	0	0	53327	0	0	0	18254	0	6	0	90
29:55:00	107700	4	27	0	71648	0	0	0	0	1	1	0	53327	0	0	0	18254	3	26	0	67
30:00:00	108000	0	0	64736	6912	0	0	0	0	0	0	53327	0	0	0	11342	6912	0	0	67	0
30:05:00	108300	0	0	0	6912	0	0	0	0	0	0	0	0	0	0	0	6912	0	0	0	0
